2.7142113868654477e-05, 2.7142113868654477e-05
14.00002714921881, 2.000027195034959
28.00002717641587, 4.000027414325527
42.00002720401165, 6.0000276612685495
52.00002722897082, 8.000027889091548
66.00002725497495, 10.000028179252695
68.33336060926204, 10.333361756195844
70.33336062682575, 10.619076253925208
72.08336064205076, 10.869076444235553
73.19447176679087, 11.091298839764473
74.19447177913875, 11.291298999371982
75.46719909645898, 11.473117774495224
76.63386580373205, 11.639784996595548
77.71078891800339, 11.79363167511284
78.42507466736897, 11.936489318051716
79.09174136709262, 12.069823129377628
79.96674139806403, 12.194823588024105
80.55497672150972, 12.312471087109085
81.33275452688014, 12.423582621865561
81.8590703342736, 12.528846058522747
82.55907035132026, 12.628846329451216
83.22573703421367, 12.72408468807686
83.86210068603246, 12.81499403510325
84.2968833095867, 12.901950806160272
84.71354999054964, 12.985284382332422
85.1135500043148, 13.065284618985396
85.49816540219283, 13.142207926644994
86.01668393338868, 13.21628222547232
86.3738268027669, 13.287711016357324
86.85658543523118, 13.35667674870659
87.32325211323808, 13.42334362635268
87.77486502739382, 13.487859962438355
88.08736503800456, 13.550360165740196
88.51160747248859, 13.610966426081099
88.38807807090178, 13.66979015176668
88.67379236651665, 13.726933201911987
88.95157015393043, 13.782488947336828
89.32994854163667, 13.836543188267116
89.59310644546053, 13.889174951207083
89.95208081324029, 13.940457183721922
90.20208082182546, 13.990457362289703
90.54354424478628, 14.039238026107574
90.78163951537951, 14.086857767889645
91.01419768663536, 14.133370080422596
91.33237953562126, 14.178825301340638
91.55460178793038, 14.223270412357316
91.8589496432551, 14.266749331246404
92.0717156292756, 14.309303172441474
91.98421565773569, 14.350970480620896
92.26992997114205, 14.39178744090734
92.46992999823284, 14.431788067106377
92.74443982852875, 14.47100437229065
93.01367062345933, 14.50946652300359
93.27782159191145, 14.547202978049793
93.5370808756036, 14.584240615001178
93.71889908136565, 14.62060484517752
93.89747053340673, 14.65631971877327
94.14308459139596, 14.691408020383472
94.38446392409138, 14.725891355901574
94.6217520815007, 14.759790232617398
94.78841876956474, 14.793124132263236
94.95235321678462, 14.825911578639754
95.11364355995985, 14.858170199235698
95.33586580229857, 14.889916782323468
95.5546158219501, 14.921167329047094
95.77000045653388, 14.951937102037043
95.98212168741398, 14.982240670168581
96.13137543717242, 15.012091949798915
96.27843427878197, 15.041504243502915
96.48133284717869, 15.070490275660148
96.68133286445297, 15.099062225150131
96.82217795183992, 15.127231756078302
97.01662241286985, 15.155010046886071
97.1536087305304, 15.182407816290674
97.34279793564885, 15.209435348800879
97.52946461789185, 15.236102517382575
97.66104358056258, 15.262418805113409
97.79091372546712, 15.288393325761614
97.97040091965869, 15.314034842729068
98.09698321258827, 15.339351786311639
98.27198322672093, 15.36435227098566
98.3954400307325, 15.389044110378219
98.51739126389343, 15.413434832406034
98.68606597604071, 15.43753169304822
98.85273265576906, 15.461341688991375
98.97037972743009, 15.484871569827328
99.13317043766313, 15.508127849997612
99.2481129787424, 15.531116819010318
99.40720389990892, 15.553844552254075
99.56450728250834, 15.576316920184508
99.72006284961921, 15.598539597575611
99.82995297086671, 15.620518071975177
99.98212689501958, 15.642257652276003
100.13266454029548, 15.663763476026814
100.28160072114223, 15.685040516940923
100.42896915259955, 15.706093591485768
100.5748024961122, 15.726927365614472
100.71913240300614, 15.747546362248046
100.86198955566185, 15.767954964692278
100.81956532303252, 15.788157420850505
100.91956533268386, 15.808157855538795
